"chr","start","end","width"
"12","  6124771","  6155034","    30264"
"12","  6160720","  6234344","    73625"
"12","  6234456","  6270167","    35712"
"12","  6270426","  6328756","    58331"
"12","  6342118","  6346842","     4725"
"12","  6377731","  6409636","    31906"
"12","  6410014","  6439000","    28987"
"12","  6451569","  6462236","    10668"
"12","  6470678","  6491885","    21208"
"12","  6493842","  6532289","    38448"
"12","  6533499","  6537793","     4295"
"12","  6538371","  6538960","      590"
"12","  6556074","  6556862","      789"
"12","  6614525","  6618834","     4310"
"12","  6635961","  6638074","     2114"
"12","  6647434","  6650300","     2867"
"12","  6663143","  6666476","     3334"
"12","  6689573","  6693790","     4218"
"12","  6700816","  6723542","    22727"
"12","  6723837","  6747995","    24159"
"12","  6767476","  6783853","    16378"
"12","  6784162","  6844792","    60631"
"12","  6851293","  6870934","    19642"
"12","  6889359","  6943507","    54149"
"12","  6944605","  6965326","    20722"
"12","  6970781","  6976184","     5404"
"12","  7018478","  7041155","    22678"
"12","  7041642","  7080213","    38572"
"12","  7109239","  7115735","     6497"
"12","  7128890","  7129078","      189"
"12","  7131199","  7146481","    15283"
"12","  7147818","  7166673","    18856"
"12","  7189070","  7346684","   157615"
"12","  7503894","  7604349","   100456"
"12","  7605215","  7619871","    14657"
"12","  7620261","  7637395","    17135"
"12","  7647087","  7649399","     2313"
"12","  7665909","  7689783","    23875"
"12","  7695776","  7729382","    33607"
"12","  7751606","  7784402","    32797"
"12","  7784512","  7800360","    15849"
"12","  7800468","  7812511","    12044"
"12","  7891149","  7896607","     5459"
"12","  7896957","  7919229","    22273"
"12","  7936188","  7994769","    58582"
"12","  7995085","  8014092","    19008"
"12","  8019008","  8056843","    37836"
"12","  8066360","  8080380","    14021"
"12","  8082164","  8133771","    51608"
"12","  8134850","  8141167","     6318"
"12","  8142698","  8199598","    56901"
"12","  8218912","  8221259","     2348"
"12","  8227619","  8232511","     4893"
"12","  8242949","  8254526","    11578"
"12","  8396804","  8403013","     6210"
"12","  8453094","  8512373","    59280"
"12","  8512727","  8533304","    20578"
"12","  8540906","  8548360","     7455"
"12","  8567940","  8602165","    34226"
"12","  8612868","  8631544","    18677"
"12","  8632260","  8637345","     5086"
"12","  8662889","  8776218","   113330"
"12","  8830948","  8858142","    27195"
"12","  8915277","  8940360","    25084"
"12","  8949762","  8987174","    37413"
"12","  8996567","  9027531","    30965"
"12","  9029090","  9055588","    26499"
"12","  9065071","  9067663","     2593"
"12","  9116230","  9148839","    32610"
"12","  9208396","  9228532","    20137"
"12","  9275818","  9286672","    10855"
"12","  9286823","  9314401","    27579"
"12","  9316174","  9398354","    82181"
"12","  9414852","  9418672","     3821"
"12","  9448230","  9506346","    58117"
"12","  9508441","  9594550","    86110"
"12","  9607917","  9624121","    16205"
"12","  9624229","  9647013","    22785"
"12","  9648085","  9715859","    67775"
"12","  9733300","  9752485","    19186"
"12","  9760902","  9817349","    56448"
"12","  9818026","  9852368","    34343"
"12","  9869387","  9898672","    29286"
"12","  9932371","  9936503","     4133"
"12","  9943496","  9948136","     4641"
"12","  9953337","  9985641","    32305"
"12"," 10013425"," 10015239","     1815"
"12"," 10030607"," 10069553","    38947"
"12"," 10111628"," 10116776","     5149"
"12"," 10130270"," 10158300","    28031"
"12"," 10172139"," 10214160","    42022"
"12"," 10214762"," 10332860","   118099"
"12"," 10338293"," 10358463","    20171"
"12"," 10361046"," 10372352","    11307"
"12"," 10410147"," 10412311","     2165"
"12"," 10454686"," 10551265","    96580"
"12"," 10551536"," 10588062","    36527"
"12"," 10599670"," 10604192","     4523"
"12"," 10613610"," 10618922","     5313"
"12"," 10674319"," 10699088","    24770"
"12"," 10723324"," 10801531","    78208"
"12"," 10802628"," 10806050","     3423"
"12"," 10807287"," 10809093","     1807"
"12"," 10810169"," 10824959","    14791"
"12"," 11171609"," 11185992","    14384"
"12"," 11186938"," 11196074","     9137"
"12"," 11196997"," 11265913","    68917"
"12"," 11269708"," 11307076","    37369"
"12"," 11310437"," 11351822","    41386"
"12"," 11355592"," 11391539","    35948"
"12"," 11501042"," 11507161","     6120"
"12"," 11507409"," 11516424","     9016"
"12"," 11521687"," 11541394","    19708"
"12"," 11555839"," 12116024","   560186"
"12"," 12267045"," 12289226","    22182"
"12"," 12289330"," 12326055","    36726"
"12"," 12350243"," 12355402","     5160"
"12"," 12357068"," 12452102","    95035"
"12"," 12452482"," 12473281","    20800"
"12"," 12562864"," 12568200","     5337"
"12"," 12568777"," 12614358","    45582"
"12"," 12615908"," 12660889","    44982"
"12"," 12696208"," 12723296","    27089"
"12"," 12724012"," 12771350","    47339"
"12"," 12771706"," 12840803","    69098"
"12"," 12841080"," 12940774","    99695"
"12"," 12952148"," 12974869","    22722"
"12"," 13000266"," 13021259","    20994"
"12"," 13021607"," 13083531","    61925"
"12"," 13103684"," 13238581","   134898"
"12"," 13278377"," 13371088","    92712"
"12"," 13387168"," 13437941","    50774"
"12"," 13982003"," 14250231","   268229"
"12"," 14250342"," 14356841","   106500"
"12"," 14365504"," 14503660","   138157"
"12"," 14567884"," 14612631","    44748"
"12"," 14696600"," 14762503","    65904"
"12"," 14767932"," 14767998","       67"
"12"," 14771132"," 14784581","    13450"
"12"," 14803487"," 14804649","     1163"
"12"," 14814183"," 14825568","    11386"
"12"," 14843527"," 14880863","    37337"
"12"," 14885858"," 14914038","    28181"
"12"," 14938538"," 14942030","     3493"
"12"," 14961729"," 15107782","   146054"
"12"," 15348676"," 15620133","   271458"
"12"," 15882330"," 15971889","    89560"
"12"," 15972610"," 16188484","   215875"
"12"," 16277686"," 16399273","   121588"
"12"," 16402407"," 16548371","   145965"
"12"," 16610595"," 17071397","   460803"
"12"," 17071506"," 17083530","    12025"
"12"," 17167791"," 17383351","   215561"
"12"," 17384648"," 17509352","   124705"
"12"," 17590050"," 18080868","   490819"
"12"," 18320108"," 18358442","    38335"
"12"," 18358968"," 18683168","   324201"
"12"," 18738101"," 19107853","   369753"
"12"," 19108184"," 19176287","    68104"
"12"," 19176590"," 19418926","   242337"
"12"," 19419162"," 19445948","    26787"
"12"," 19446056"," 19456243","    10188"
"12"," 19457649"," 20104392","   646744"
"12"," 20109939"," 20120979","    11041"
"12"," 20136164"," 20361731","   225568"
"12"," 20370263"," 20449654","    79392"
"12"," 20450084"," 21264599","   814516"
"12"," 21419595"," 21447544","    27950"
"12"," 21448315"," 21468909","    20595"
"12"," 21501670"," 21536106","    34437"
"12"," 21757858"," 21764954","     7097"
"12"," 21775601"," 21797388","    21788"
"12"," 21942544"," 22063772","   121229"
"12"," 22437042"," 22448582","    11541"
"12"," 22544547"," 22609227","    64681"
"12"," 22625016"," 23108457","   483442"
"12"," 23108494"," 23181333","    72840"
"12"," 23251500"," 23529503","   278004"
"12"," 24562545"," 24566963","     4419"
"12"," 24584169"," 24810023","   225855"
"12"," 24949102"," 24967126","    18025"
"12"," 24967505"," 24993423","    25919"
"12"," 25006404"," 25092714","    86311"
"12"," 25093901"," 25096867","     2967"
"12"," 25100981"," 25103123","     2143"
"12"," 25103870"," 25108288","     4419"
"12"," 25195163"," 25205245","    10083"
"12"," 25250937"," 25385669","   134733"
"12"," 25386242"," 25404287","    18046"
"12"," 25404429"," 25409292","     4864"
"12"," 25648580"," 25779286","   130707"
"12"," 25779570"," 25782705","     3136"
"12"," 25814172"," 25831415","    17244"
"12"," 25834183"," 25874019","    39837"
"12"," 25874080"," 25882954","     8875"
"12"," 25885856"," 25936682","    50827"
"12"," 25959766"," 26120029","   160264"
"12"," 26125038"," 26125154","      117"
"12"," 26126618"," 26139248","    12631"
"12"," 26167742"," 26211163","    43422"
"12"," 26833195"," 26905180","    71986"
"12"," 26938327"," 26971578","    33252"
"12"," 27014435"," 27081056","    66622"
"12"," 27082579"," 27093922","    11344"
"12"," 27094224"," 27105150","    10927"
"12"," 27161394"," 27389788","   228395"
"12"," 27446626"," 27547049","   100424"
"12"," 27552774"," 27592460","    39687"
"12"," 27594040"," 27608732","    14693"
"12"," 27609047"," 27696387","    87341"
"12"," 27710804"," 27762426","    51623"
"12"," 27781068"," 27798640","    17573"
"12"," 27800709"," 27806081","     5373"
"12"," 27806391"," 27824206","    17816"
"12"," 27824383"," 27935522","   111140"
"12"," 27935750"," 27958083","    22334"
"12"," 27972734"," 28163297","   190564"
"12"," 28190739"," 28319334","   128596"
"12"," 28319464"," 28564677","   245214"
"12"," 28565142"," 28821974","   256833"
"12"," 28825832"," 29142968","   317137"
"12"," 29158538"," 29277396","   118859"
"12"," 29277883"," 29277954","       72"
"12"," 29317849"," 29331433","    13585"
"12"," 29331937"," 29332732","      796"
"12"," 29333384"," 29337351","     3968"
"12"," 29381190"," 29412473","    31284"
"12"," 29497687"," 29500839","     3153"
"12"," 29784760"," 30169880","   385121"
"12"," 30170092"," 30230778","    60687"
"12"," 30296708"," 30306430","     9723"
"12"," 30306525"," 30628987","   322463"
"12"," 30695870"," 30709551","    13682"
"12"," 30823303"," 30978307","   155005"
"12"," 31006011"," 31019433","    13423"
"12"," 31073848"," 31076866","     3019"
"12"," 31077017"," 31105104","    28088"
"12"," 31106831"," 31111650","     4820"
"12"," 31201236"," 31251991","    50756"
"12"," 31252598"," 31254360","     1763"
"12"," 31254446"," 31280421","    25976"
"12"," 31327059"," 31363480","    36422"
"12"," 31369302"," 31382225","    12924"
"12"," 31591137"," 31594092","     2956"
"12"," 31594207"," 31597113","     2907"
"12"," 31597410"," 31615022","    17613"
"12"," 31652096"," 31671141","    19046"
"12"," 31729122"," 31748099","    18978"
"12"," 31748241"," 31791184","    42944"
"12"," 31792299"," 31802957","    10659"
"12"," 31803091"," 31853020","    49930"
"12"," 31853408"," 31876968","    23561"
"12"," 31959317"," 32100484","   141168"
"12"," 32100736"," 32104116","     3381"
"12"," 32107529"," 32227409","   119881"
"12"," 32228155"," 32396049","   167895"
"12"," 32396148"," 32477381","    81234"
"12"," 32477472"," 32692503","   215032"
"12"," 32692849"," 32705402","    12554"
"12"," 32705507"," 32725247","    19741"
"12"," 32725661"," 32726382","      722"
"12"," 32727388"," 32727489","      102"
"12"," 32755898"," 32790745","    34848"
"12"," 32896847"," 33374237","   477391"
"12"," 33439820"," 33923373","   483554"
"12"," 33923481"," 33982464","    58984"
"12"," 33982567"," 34022280","    39714"
"12"," 34046418"," 34164772","   118355"
"12"," 34166955"," 34190470","    23516"
"12"," 34219247"," 38078528","  3859282"
"12"," 38079000"," 38161465","    82466"
"12"," 38161583"," 38163402","     1820"
"12"," 38163516"," 38205097","    41582"
"12"," 38206010"," 38206230","      221"
"12"," 38207193"," 38274447","    67255"
"12"," 38274550"," 38532894","   258345"
"12"," 38533051"," 38544176","    11126"
"12"," 38589813"," 38646821","    57009"
"12"," 38907431"," 38994802","    87372"
"12"," 38996883"," 39058027","    61145"
"12"," 39059934"," 39087346","    27413"
"12"," 39145483"," 39293227","   147745"
"12"," 39443391"," 39466441","    23051"
"12"," 39467346"," 39539580","    72235"
"12"," 39539852"," 39550032","    10181"
"12"," 39619804"," 39755024","   135221"
"12"," 40106090"," 40140925","    34836"
"12"," 40142877"," 40186008","    43132"
"12"," 40224916"," 40395852","   170937"
"12"," 40443848"," 40554160","   110313"
"12"," 40554268"," 41409466","   855199"
"12"," 41473511"," 41698494","   224984"
"12"," 41699183"," 41699390","      208"
"12"," 41700252"," 41829897","   129646"
"12"," 41932593"," 41951492","    18900"
"12"," 42024330"," 42069934","    45605"
"12"," 42070626"," 42081844","    11219"
"12"," 42144875"," 42157103","    12229"
"12"," 42238350"," 42312085","    73736"
"12"," 42326258"," 42347060","    20803"
"12"," 42347215"," 42431664","    84450"
"12"," 42433358"," 42456756","    23399"
"12"," 42590356"," 42615220","    24865"
"12"," 42646548"," 42678872","    32325"
"12"," 42679125"," 42929847","   250723"
"12"," 42930580"," 42979253","    48674"
"12"," 42996487"," 43054088","    57602"
"12"," 43054387"," 43353865","   299479"
"12"," 43552204"," 43560783","     8580"
"12"," 43561298"," 43569768","     8471"
"12"," 43572039"," 43718991","   146953"
"12"," 43758794"," 43793722","    34929"
"12"," 43806329"," 44008619","   202291"
"12"," 44010144"," 44244393","   234250"
"12"," 44263983"," 44498615","   234633"
"12"," 44499159"," 44499960","      802"
"12"," 44503597"," 44508274","     4678"
