2023-04-07 10:34:05.790351	https://www.encodeproject.org/cart-report/?type=Annotation&cart=%2Fcarts%2Fd04961b5-96d7-4347-977d-8716838e1636%2F&limit=all
ID	Accession	Targets	Target	Biosample term name	Description	Lab	Project	Status	Organism	Life stage	Age	Age units	Software used
/annotations/ENCSR818UBM/	ENCSR818UBM	/targets/H3K27me3-human/	H3K27me3	M059J	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27me3_signal_p-value in M059J (J180) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR523MQF/	ENCSR523MQF	/targets/H3K36me3-human/	H3K36me3	kidney	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K36me3_signal_p-value in kidney male adult (50 years) (J228) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR925BTL/	ENCSR925BTL	/targets/H3K27ac-human/	H3K27ac	mesenchymal stem cell of adipose	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27ac_signal_p-value in mesenchymal stem cell of adipose (J102) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR018MXT/	ENCSR018MXT	/targets/H3K4me1-human/	H3K4me1	endocrine pancreas	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me1_signal_p-value in endocrine pancreas male adult (46 years) (J266) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR656EGD/	ENCSR656EGD	/targets/H3K4me1-human/	H3K4me1	CD14-positive monocyte	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me1_signal_p-value in CD14-positive monocyte male adult (21 year) (J176) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR280VZE/	ENCSR280VZE	/targets/H3K4me3-human/	H3K4me3	GM06990	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me3_signal_p-value in GM06990 (J352) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR459GCC/	ENCSR459GCC	/targets/H3K9ac-human/	H3K9ac	CD14-positive monocyte	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9ac_signal_p-value in CD14-positive monocyte male adult (21 year) (J176) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR929NVS/	ENCSR929NVS	/targets/H3K27me3-human/	H3K27me3	fibroblast of dermis	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27me3_signal_p-value in fibroblast of dermis female adult (44 years) and female adult (55 years) (J336) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR419SXQ/	ENCSR419SXQ	/targets/H3K9me3-human/	H3K9me3	A375	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9me3_signal_p-value in A375 (J250) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR617KZP/	ENCSR617KZP	/targets/H3K27me3-human/	H3K27me3	Peyer's patch	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27me3_signal_p-value in Peyer's patch female adult (53 years) (J201) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR838QFS/	ENCSR838QFS	/targets/H3K27me3-human/	H3K27me3	muscle layer of duodenum	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27me3_signal_p-value in muscle layer of duodenum male adult (59 years) (J162) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR154KXG/	ENCSR154KXG	/targets/H3K9ac-human/	H3K9ac	HepG2	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9ac_signal_p-value in HepG2 nuclear fraction (J135) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR073VGW/	ENCSR073VGW	/targets/H3K4me1-human/	H3K4me1	sigmoid colon	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me1_signal_p-value in sigmoid colon male adult (34 years) (J187) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR633ADO/	ENCSR633ADO	/targets/H3K9ac-human/	H3K9ac	muscle layer of duodenum	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9ac_signal_p-value in muscle layer of duodenum male adult (59 years) (J162) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR189LUF/	ENCSR189LUF	/targets/H3K4me1-human/	H3K4me1	tibial nerve	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me1_signal_p-value in tibial nerve female adult (53 years) (J172) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR577MEE/	ENCSR577MEE	/targets/H3K36me3-human/	H3K36me3	esophagus muscularis mucosa	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K36me3_signal_p-value in esophagus muscularis mucosa female adult (51 year) (J209) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR164KQO/	ENCSR164KQO	/targets/H3K4me3-human/	H3K4me3	HEK293	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me3_signal_p-value in HEK293 (J292) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR644QKZ/	ENCSR644QKZ	/targets/H3K4me3-human/	H3K4me3	mammary epithelial cell	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me3_signal_p-value in mammary epithelial cell female adult (18 years) (J182) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR505OME/	ENCSR505OME	/targets/H3K9me3-human/	H3K9me3	suprapubic skin	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9me3_signal_p-value in suprapubic skin female adult (51 year) (J355) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR944AQQ/	ENCSR944AQQ	/targets/H3K9ac-human/	H3K9ac	spleen	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9ac_signal_p-value in spleen male adult (37 years) (J339) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR224LWP/	ENCSR224LWP	/targets/H3K36me3-human/	H3K36me3	A375	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K36me3_signal_p-value in A375 (J250) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR350RVW/	ENCSR350RVW	/targets/H3K4me1-human/	H3K4me1	thymus	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me1_signal_p-value in thymus female embryo (110 days) (J111) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR526SKD/	ENCSR526SKD	/targets/H3K9me3-human/	H3K9me3	endocrine pancreas	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9me3_signal_p-value in endocrine pancreas adult (59 years) (J188) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR482KOX/	ENCSR482KOX	/targets/H3K4me1-human/	H3K4me1	H1	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me1_signal_p-value in H1-hESC nuclear fraction (J280) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR066AQT/	ENCSR066AQT	/targets/H3K9me3-human/	H3K9me3	chorionic villus	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9me3_signal_p-value in chorionic villus embryo (16 weeks) (J367) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR826PDI/	ENCSR826PDI	/targets/H3K9me3-human/	H3K9me3	tongue	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9me3_signal_p-value in tongue female embryo (20 weeks) and female embryo (24 weeks) (J308) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR695MFL/	ENCSR695MFL	/targets/H3K27ac-human/	H3K27ac	endothelial cell of umbilical vein	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27ac_signal_p-value in endothelial cell of umbilical vein nuclear fraction male newborn (J156) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR985ZFG/	ENCSR985ZFG	/targets/H3K27me3-human/	H3K27me3	frontal cortex	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27me3_signal_p-value in frontal cortex female embryo (20 weeks) and male embryo (22 weeks) (J342) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR495XGF/	ENCSR495XGF	/targets/H3K4me1-human/	H3K4me1	endothelial cell of umbilical vein	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me1_signal_p-value in endothelial cell of umbilical vein nuclear fraction male newborn (J156) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR272TSD/	ENCSR272TSD	/targets/H3K36me3-human/	H3K36me3	B cell	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K36me3_signal_p-value in B cell male adult (21 year) (J368) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR113EJH/	ENCSR113EJH	/targets/H3K4me3-human/	H3K4me3	PC-3	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me3_signal_p-value in PC-3 (J197) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR622KJX/	ENCSR622KJX	/targets/H3K27ac-human/	H3K27ac	HT1080	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27ac_signal_p-value in HT1080 (J272) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR139HBZ/	ENCSR139HBZ	/targets/H3K36me3-human/	H3K36me3	ovary	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K36me3_signal_p-value in ovary female adult (53 years) (J129) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR326ZMF/	ENCSR326ZMF	/targets/H3K9ac-human/	H3K9ac	Peyer's patch	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9ac_signal_p-value in Peyer's patch male adult (54 years) (J277) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR122ZEY/	ENCSR122ZEY	/targets/H3K27me3-human/	H3K27me3	thoracic aorta endothelial cell	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27me3_signal_p-value in thoracic aorta endothelial cell female adult (22 years) and male adult (55 years) (J318) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR755CWH/	ENCSR755CWH	/targets/H3K27me3-human/	H3K27me3	hematopoietic multipotent progenitor cell	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27me3_signal_p-value in hematopoietic multipotent progenitor cell (J242) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR650NIP/	ENCSR650NIP	/targets/H3K4me1-human/	H3K4me1	lung	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me1_signal_p-value in lung female adult (30 years) (J161) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR342JWP/	ENCSR342JWP	/targets/H3K36me3-human/	H3K36me3	diencephalon	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K36me3_signal_p-value in diencephalon female embryo (20 weeks) and male embryo (22 weeks) (J236) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR596LES/	ENCSR596LES	/targets/H3K4me1-human/	H3K4me1	M059J	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me1_signal_p-value in M059J (J180) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR658TAU/	ENCSR658TAU	/targets/H3K36me3-human/	H3K36me3	mesenchymal stem cell	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K36me3_signal_p-value in mesenchymal stem cell originated from adipose tissue (J220) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR021ODE/	ENCSR021ODE	/targets/H3K9ac-human/	H3K9ac	hematopoietic multipotent progenitor cell	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9ac_signal_p-value in hematopoietic multipotent progenitor cell (J242) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR569PPL/	ENCSR569PPL	/targets/H3K9ac-human/	H3K9ac	H1	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9ac_signal_p-value in H1-hESC cytosolic fraction (J177) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR330RPD/	ENCSR330RPD	/targets/H3K36me3-human/	H3K36me3	CD4-positive, alpha-beta T cell	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K36me3_signal_p-value in CD4-positive, alpha-beta T cell (J181) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR444JXP/	ENCSR444JXP	/targets/H3K36me3-human/	H3K36me3	body of pancreas	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K36me3_signal_p-value in body of pancreas male adult (37 years) (J259) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR250PRB/	ENCSR250PRB	/targets/H3K27ac-human/	H3K27ac	HeLa-S3	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27ac_signal_p-value in HeLa-S3 nuclear fraction (J171) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR313WUW/	ENCSR313WUW	/targets/H3K36me3-human/	H3K36me3	thymus	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K36me3_signal_p-value in thymus female embryo (110 days) (J111) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR819MNI/	ENCSR819MNI	/targets/H3K4me3-human/	H3K4me3	lung	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me3_signal_p-value in lung male child (3 years) (J192) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR193JZP/	ENCSR193JZP	/targets/H3K9me3-human/	H3K9me3	skeletal muscle myoblast	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9me3_signal_p-value in skeletal muscle myoblast male adult (22 years) (J147) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR720SOE/	ENCSR720SOE	/targets/H3K9me3-human/	H3K9me3	M059J	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9me3_signal_p-value in M059J (J180) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR268PFS/	ENCSR268PFS	/targets/H3K9me3-human/	H3K9me3	esophagus squamous epithelium	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9me3_signal_p-value in esophagus squamous epithelium female adult (53 years) (J191) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR473FRJ/	ENCSR473FRJ	/targets/H3K4me3-human/	H3K4me3	heart left ventricle	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me3_signal_p-value in heart left ventricle female adult (53 years) (J146) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR671BIF/	ENCSR671BIF	/targets/H3K4me1-human/	H3K4me1	brain	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me1_signal_p-value in brain male embryo (122 days) (J211) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR920JGJ/	ENCSR920JGJ	/targets/H3K4me1-human/	H3K4me1	cerebellum	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me1_signal_p-value in cerebellum female embryo (19 weeks) and female embryo (37 weeks) (J078) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR163CFP/	ENCSR163CFP	/targets/H3K9me3-human/	H3K9me3	substantia nigra	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9me3_signal_p-value in substantia nigra female adult (75 years) (J226) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR626YVR/	ENCSR626YVR	/targets/H3K9ac-human/	H3K9ac	gastroesophageal sphincter	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9ac_signal_p-value in gastroesophageal sphincter female adult (51 year) (J160) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR161TEN/	ENCSR161TEN	/targets/H3K9ac-human/	H3K9ac	A549	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9ac_signal_p-value in A549 nuclear fraction (J202) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR052OON/	ENCSR052OON	/targets/H3K4me3-human/	H3K4me3	gastrocnemius medialis	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me3_signal_p-value in gastrocnemius medialis female adult (53 years) (J105) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR971NUS/	ENCSR971NUS	/targets/H3K4me3-human/	H3K4me3	ovary	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me3_signal_p-value in ovary female adult (53 years) (J129) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR788PTX/	ENCSR788PTX	/targets/H3K9me3-human/	H3K9me3	melanocyte of skin	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9me3_signal_p-value in melanocyte of skin female adult (52 years) and male adult (55 years) (J254) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR440YWC/	ENCSR440YWC	/targets/H3K9me3-human/	H3K9me3	B cell	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9me3_signal_p-value in B cell male adult (37 years) (J196) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR778NAZ/	ENCSR778NAZ	/targets/H3K36me3-human/	H3K36me3	A549	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K36me3_signal_p-value in A549 nuclear fraction (J202) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR953QHP/	ENCSR953QHP	/targets/H3K36me3-human/	H3K36me3	CD14-positive monocyte	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K36me3_signal_p-value in CD14-positive monocyte male adult (21 year) (J176) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR223JJZ/	ENCSR223JJZ	/targets/H3K36me3-human/	H3K36me3	transverse colon	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K36me3_signal_p-value in transverse colon male adult (37 years) (J310) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR078EZO/	ENCSR078EZO	/targets/H3K9me3-human/	H3K9me3	IMR-90	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9me3_signal_p-value in IMR-90 (J200) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR784OFZ/	ENCSR784OFZ	/targets/H3K27me3-human/	H3K27me3	melanocyte of skin	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27me3_signal_p-value in melanocyte of skin female adult (52 years) and male adult (55 years) (J254) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR849NIK/	ENCSR849NIK	/targets/H3K27ac-human/	H3K27ac	thyroid gland	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27ac_signal_p-value in thyroid gland female adult (51 year) (J148) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR782DIK/	ENCSR782DIK	/targets/H3K27me3-human/	H3K27me3	endocrine pancreas	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K27me3_signal_p-value in endocrine pancreas male adult (45 years) (J341) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR778ZNF/	ENCSR778ZNF	/targets/H3K4me1-human/	H3K4me1	IMR-90	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me1_signal_p-value in IMR-90 (J200) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR026FSS/	ENCSR026FSS	/targets/H3K4me3-human/	H3K4me3	IMR-90	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K4me3_signal_p-value in IMR-90 (J200) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
/annotations/ENCSR453MGI/	ENCSR453MGI	/targets/H3K9me3-human/	H3K9me3	peripheral blood mononuclear cell	avocado:encode2018core-hg38 imputations of ChIP-seq_H3K9me3_signal_p-value in peripheral blood mononuclear cell male adult (39 years) (J163) at 25bp resolution.	Bill Noble, UW	ENCODE	released	Homo sapiens				avocado
